,ID,ID2,GEOGRAPHY,EST_T,EST_T_OWNER_OCCUPIED,EST_T_RENTER_OCCUPIED,PCT_EST_T_OWNER_OCCUPIED,PCT_EST_T_RENTER_OCCUPIED
1585,1500000US130771704022,130771704022,"Block Group 2, Census Tract 1704.02, Coweta County, Georgia",4600,3982,618,86.5652173913,13.4347826087
1586,1500000US130771704023,130771704023,"Block Group 3, Census Tract 1704.02, Coweta County, Georgia",3554,2918,636,82.1046707935,17.8953292065
1587,1500000US130771704031,130771704031,"Block Group 1, Census Tract 1704.03, Coweta County, Georgia",1065,976,89,91.6431924883,8.35680751174
1588,1500000US130771704032,130771704032,"Block Group 2, Census Tract 1704.03, Coweta County, Georgia",3407,3011,396,88.3768711476,11.6231288524
1589,1500000US130771704041,130771704041,"Block Group 1, Census Tract 1704.04, Coweta County, Georgia",2130,2054,76,96.4319248826,3.56807511737
1590,1500000US130771704042,130771704042,"Block Group 2, Census Tract 1704.04, Coweta County, Georgia",2216,1950,266,87.9963898917,12.0036101083
1591,1500000US130771704043,130771704043,"Block Group 3, Census Tract 1704.04, Coweta County, Georgia",1485,1427,58,96.0942760943,3.90572390572
1592,1500000US130771704051,130771704051,"Block Group 1, Census Tract 1704.05, Coweta County, Georgia",2765,2555,210,92.4050632911,7.59493670886
1593,1500000US130771704052,130771704052,"Block Group 2, Census Tract 1704.05, Coweta County, Georgia",2384,2231,153,93.5822147651,6.4177852349
1594,1500000US130771704053,130771704053,"Block Group 3, Census Tract 1704.05, Coweta County, Georgia",2219,1317,902,59.3510590356,40.6489409644
1595,1500000US130771704061,130771704061,"Block Group 1, Census Tract 1704.06, Coweta County, Georgia",3634,3358,276,92.4050632911,7.59493670886
1596,1500000US130771705011,130771705011,"Block Group 1, Census Tract 1705.01, Coweta County, Georgia",2426,1836,590,75.6801319044,24.3198680956
1597,1500000US130771705012,130771705012,"Block Group 2, Census Tract 1705.01, Coweta County, Georgia",2025,1737,288,85.7777777778,14.2222222222
1598,1500000US130771705013,130771705013,"Block Group 3, Census Tract 1705.01, Coweta County, Georgia",2462,2241,221,91.0235580829,8.97644191714
1599,1500000US130771705021,130771705021,"Block Group 1, Census Tract 1705.02, Coweta County, Georgia",2313,1844,469,79.7233030696,20.2766969304
1600,1500000US130771705022,130771705022,"Block Group 2, Census Tract 1705.02, Coweta County, Georgia",2286,2020,266,88.3639545057,11.6360454943
1601,1500000US130771705023,130771705023,"Block Group 3, Census Tract 1705.02, Coweta County, Georgia",1407,1308,99,92.9637526652,7.03624733475
1602,1500000US130771705031,130771705031,"Block Group 1, Census Tract 1705.03, Coweta County, Georgia",1994,1442,552,72.3169508526,27.6830491474
1603,1500000US130771705032,130771705032,"Block Group 2, Census Tract 1705.03, Coweta County, Georgia",2212,1795,417,81.1482820976,18.8517179024
1604,1500000US130771705033,130771705033,"Block Group 3, Census Tract 1705.03, Coweta County, Georgia",1609,1193,416,74.1454319453,25.8545680547
1605,1500000US130771706011,130771706011,"Block Group 1, Census Tract 1706.01, Coweta County, Georgia",2644,879,1765,33.2450832073,66.7549167927
1606,1500000US130771706012,130771706012,"Block Group 2, Census Tract 1706.01, Coweta County, Georgia",1453,735,718,50.5849965588,49.4150034412
1607,1500000US130771706013,130771706013,"Block Group 3, Census Tract 1706.01, Coweta County, Georgia",1981,288,1693,14.5381120646,85.4618879354
1608,1500000US130771706014,130771706014,"Block Group 4, Census Tract 1706.01, Coweta County, Georgia",1420,836,584,58.8732394366,41.1267605634
1609,1500000US130771706021,130771706021,"Block Group 1, Census Tract 1706.02, Coweta County, Georgia",2349,1938,411,82.503192848,17.496807152
1610,1500000US130771706022,130771706022,"Block Group 2, Census Tract 1706.02, Coweta County, Georgia",2006,1848,158,92.1236291127,7.87637088734
1611,1500000US130771706023,130771706023,"Block Group 3, Census Tract 1706.02, Coweta County, Georgia",2936,2334,602,79.4959128065,20.5040871935
1612,1500000US130771706024,130771706024,"Block Group 4, Census Tract 1706.02, Coweta County, Georgia",1442,1189,253,82.4549237171,17.5450762829
1613,1500000US130771706031,130771706031,"Block Group 1, Census Tract 1706.03, Coweta County, Georgia",1235,1043,192,84.4534412955,15.5465587045
1614,1500000US130771706032,130771706032,"Block Group 2, Census Tract 1706.03, Coweta County, Georgia",3889,3394,495,87.2717922345,12.7282077655
1615,1500000US130771707001,130771707001,"Block Group 1, Census Tract 1707, Coweta County, Georgia",1315,819,496,62.2813688213,37.7186311787
1616,1500000US130771707002,130771707002,"Block Group 2, Census Tract 1707, Coweta County, Georgia",2069,1603,466,77.4770420493,22.5229579507
1617,1500000US130771707003,130771707003,"Block Group 3, Census Tract 1707, Coweta County, Georgia",2032,1084,948,53.3464566929,46.6535433071
1618,1500000US130771707004,130771707004,"Block Group 4, Census Tract 1707, Coweta County, Georgia",843,334,509,39.6204033215,60.3795966785
1619,1500000US130771707005,130771707005,"Block Group 5, Census Tract 1707, Coweta County, Georgia",573,302,271,52.705061082,47.294938918
1620,1500000US130771708011,130771708011,"Block Group 1, Census Tract 1708.01, Coweta County, Georgia",2524,2113,411,83.7163232964,16.2836767036
1621,1500000US130771708012,130771708012,"Block Group 2, Census Tract 1708.01, Coweta County, Georgia",3074,1841,1233,59.8893949252,40.1106050748
1622,1500000US130771708021,130771708021,"Block Group 1, Census Tract 1708.02, Coweta County, Georgia",1798,1546,252,85.9844271413,14.0155728587
1623,1500000US130771708022,130771708022,"Block Group 2, Census Tract 1708.02, Coweta County, Georgia",2625,2062,563,78.5523809524,21.4476190476
1624,1500000US130790701001,130790701001,"Block Group 1, Census Tract 701, Crawford County, Georgia",1532,1209,323,78.9164490862,21.0835509138
1625,1500000US130790701002,130790701002,"Block Group 2, Census Tract 701, Crawford County, Georgia",1323,1060,263,80.1209372638,19.8790627362
1626,1500000US130790701003,130790701003,"Block Group 3, Census Tract 701, Crawford County, Georgia",1027,751,276,73.1256085686,26.8743914314
1627,1500000US130790702011,130790702011,"Block Group 1, Census Tract 702.01, Crawford County, Georgia",1423,1238,185,86.9992972593,13.0007027407
1628,1500000US130790702012,130790702012,"Block Group 2, Census Tract 702.01, Crawford County, Georgia",1276,987,289,77.3510971787,22.6489028213
1629,1500000US130790702013,130790702013,"Block Group 3, Census Tract 702.01, Crawford County, Georgia",2501,1720,781,68.7724910036,31.2275089964
1630,1500000US130790702021,130790702021,"Block Group 1, Census Tract 702.02, Crawford County, Georgia",1587,1460,127,91.9974795211,8.00252047889
1631,1500000US130790702022,130790702022,"Block Group 2, Census Tract 702.02, Crawford County, Georgia",1692,1491,201,88.1205673759,11.8794326241
1632,1500000US130810101001,130810101001,"Block Group 1, Census Tract 101, Crisp County, Georgia",1765,1458,307,82.6062322946,17.3937677054
1633,1500000US130810101002,130810101002,"Block Group 2, Census Tract 101, Crisp County, Georgia",1612,470,1142,29.1563275434,70.8436724566
1634,1500000US130810101003,130810101003,"Block Group 3, Census Tract 101, Crisp County, Georgia",1040,240,800,23.0769230769,76.9230769231
1635,1500000US130810102011,130810102011,"Block Group 1, Census Tract 102.01, Crisp County, Georgia",1820,1557,263,85.5494505495,14.4505494505
1636,1500000US130810102012,130810102012,"Block Group 2, Census Tract 102.01, Crisp County, Georgia",861,699,162,81.1846689895,18.8153310105
1637,1500000US130810102013,130810102013,"Block Group 3, Census Tract 102.01, Crisp County, Georgia",872,431,441,49.4266055046,50.5733944954
1638,1500000US130810102014,130810102014,"Block Group 4, Census Tract 102.01, Crisp County, Georgia",1126,214,912,19.0053285968,80.9946714032
1639,1500000US130810102021,130810102021,"Block Group 1, Census Tract 102.02, Crisp County, Georgia",1238,1018,220,82.2294022617,17.7705977383
1640,1500000US130810102022,130810102022,"Block Group 2, Census Tract 102.02, Crisp County, Georgia",967,198,769,20.4756980352,79.5243019648
1641,1500000US130810102023,130810102023,"Block Group 3, Census Tract 102.02, Crisp County, Georgia",596,101,495,16.9463087248,83.0536912752
1642,1500000US130810103001,130810103001,"Block Group 1, Census Tract 103, Crisp County, Georgia",1049,515,534,49.0943755958,50.9056244042
1643,1500000US130810103002,130810103002,"Block Group 2, Census Tract 103, Crisp County, Georgia",2056,1592,464,77.4319066148,22.5680933852
1644,1500000US130810103003,130810103003,"Block Group 3, Census Tract 103, Crisp County, Georgia",827,83,744,10.0362756953,89.9637243047
1645,1500000US130810104001,130810104001,"Block Group 1, Census Tract 104, Crisp County, Georgia",1449,823,626,56.7977915804,43.2022084196
1646,1500000US130810104002,130810104002,"Block Group 2, Census Tract 104, Crisp County, Georgia",995,413,582,41.5075376884,58.4924623116
1647,1500000US130810104003,130810104003,"Block Group 3, Census Tract 104, Crisp County, Georgia",712,239,473,33.5674157303,66.4325842697
1648,1500000US130810104004,130810104004,"Block Group 4, Census Tract 104, Crisp County, Georgia",1726,1202,524,69.640787949,30.359212051
1649,1500000US130810104005,130810104005,"Block Group 5, Census Tract 104, Crisp County, Georgia",592,216,376,36.4864864865,63.5135135135
1650,1500000US130810105001,130810105001,"Block Group 1, Census Tract 105, Crisp County, Georgia",874,685,189,78.3752860412,21.6247139588
1651,1500000US130810105002,130810105002,"Block Group 2, Census Tract 105, Crisp County, Georgia",669,459,210,68.6098654709,31.3901345291
1652,1500000US130830401011,130830401011,"Block Group 1, Census Tract 401.01, Dade County, Georgia",2484,2128,356,85.6682769726,14.3317230274
1653,1500000US130830401012,130830401012,"Block Group 2, Census Tract 401.01, Dade County, Georgia",1996,1510,486,75.6513026052,24.3486973948
1654,1500000US130830401021,130830401021,"Block Group 1, Census Tract 401.02, Dade County, Georgia",1006,400,606,39.7614314115,60.2385685885
1655,1500000US130830401022,130830401022,"Block Group 2, Census Tract 401.02, Dade County, Georgia",2511,2014,497,80.2070888092,19.7929111908
1656,1500000US130830402001,130830402001,"Block Group 1, Census Tract 402, Dade County, Georgia",1964,1661,303,84.5723014257,15.4276985743
