,ID,ID2,GEOGRAPHY,EST_T,EST_T_NOT_HISPANIC_OR_LATINO,EST_T_HISPANIC_OR_LATINO,PCT_Latino
815,1500000US130570906011,130570906011,"Block Group 1, Census Tract 906.01, Cherokee County, Georgia",1408,1213,195,13.8494318182
816,1500000US130570906012,130570906012,"Block Group 2, Census Tract 906.01, Cherokee County, Georgia",4152,3396,756,18.2080924855
817,1500000US130570906013,130570906013,"Block Group 3, Census Tract 906.01, Cherokee County, Georgia",2037,610,1427,70.0540009818
818,1500000US130570906021,130570906021,"Block Group 1, Census Tract 906.02, Cherokee County, Georgia",5100,4383,717,14.0588235294
819,1500000US130570906022,130570906022,"Block Group 2, Census Tract 906.02, Cherokee County, Georgia",1809,1583,226,12.493090105
820,1500000US130570906023,130570906023,"Block Group 3, Census Tract 906.02, Cherokee County, Georgia",1468,888,580,39.5095367847
821,1500000US130570907011,130570907011,"Block Group 1, Census Tract 907.01, Cherokee County, Georgia",4068,3756,312,7.66961651917
822,1500000US130570907012,130570907012,"Block Group 2, Census Tract 907.01, Cherokee County, Georgia",2082,2055,27,1.29682997118
823,1500000US130570907013,130570907013,"Block Group 3, Census Tract 907.01, Cherokee County, Georgia",5284,5284,0,0.0
824,1500000US130570907014,130570907014,"Block Group 4, Census Tract 907.01, Cherokee County, Georgia",7376,6494,882,11.9577006508
825,1500000US130570907021,130570907021,"Block Group 1, Census Tract 907.02, Cherokee County, Georgia",2742,2266,476,17.359591539
826,1500000US130570907022,130570907022,"Block Group 2, Census Tract 907.02, Cherokee County, Georgia",1229,1018,211,17.1684296176
827,1500000US130570907023,130570907023,"Block Group 3, Census Tract 907.02, Cherokee County, Georgia",2197,1930,267,12.1529358216
828,1500000US130570907024,130570907024,"Block Group 4, Census Tract 907.02, Cherokee County, Georgia",1520,1520,0,0.0
829,1500000US130570908021,130570908021,"Block Group 1, Census Tract 908.02, Cherokee County, Georgia",1996,1736,260,13.0260521042
830,1500000US130570908022,130570908022,"Block Group 2, Census Tract 908.02, Cherokee County, Georgia",1949,1885,64,3.28373524885
831,1500000US130570908023,130570908023,"Block Group 3, Census Tract 908.02, Cherokee County, Georgia",2983,2917,66,2.21253771371
832,1500000US130570908031,130570908031,"Block Group 1, Census Tract 908.03, Cherokee County, Georgia",5678,5456,222,3.90982740402
833,1500000US130570908032,130570908032,"Block Group 2, Census Tract 908.03, Cherokee County, Georgia",2276,2214,62,2.72407732865
834,1500000US130570908033,130570908033,"Block Group 3, Census Tract 908.03, Cherokee County, Georgia",2301,2129,172,7.47501086484
835,1500000US130570908041,130570908041,"Block Group 1, Census Tract 908.04, Cherokee County, Georgia",3220,3204,16,0.496894409938
836,1500000US130570908042,130570908042,"Block Group 2, Census Tract 908.04, Cherokee County, Georgia",4687,4284,403,8.59825048005
837,1500000US130570908043,130570908043,"Block Group 3, Census Tract 908.04, Cherokee County, Georgia",1568,1348,220,14.0306122449
838,1500000US130570909011,130570909011,"Block Group 1, Census Tract 909.01, Cherokee County, Georgia",2676,2332,344,12.8550074738
839,1500000US130570909012,130570909012,"Block Group 2, Census Tract 909.01, Cherokee County, Georgia",3420,3140,280,8.18713450292
840,1500000US130570909013,130570909013,"Block Group 3, Census Tract 909.01, Cherokee County, Georgia",1697,1697,0,0.0
841,1500000US130570909021,130570909021,"Block Group 1, Census Tract 909.02, Cherokee County, Georgia",1603,1466,137,8.5464753587
842,1500000US130570909022,130570909022,"Block Group 2, Census Tract 909.02, Cherokee County, Georgia",2418,2015,403,16.6666666667
843,1500000US130570909023,130570909023,"Block Group 3, Census Tract 909.02, Cherokee County, Georgia",6168,5861,307,4.97730220493
844,1500000US130570909024,130570909024,"Block Group 4, Census Tract 909.02, Cherokee County, Georgia",2281,2087,194,8.5050416484
845,1500000US130570909025,130570909025,"Block Group 5, Census Tract 909.02, Cherokee County, Georgia",1969,1847,122,6.19603859827
846,1500000US130570909041,130570909041,"Block Group 1, Census Tract 909.04, Cherokee County, Georgia",3010,2632,378,12.5581395349
847,1500000US130570909042,130570909042,"Block Group 2, Census Tract 909.04, Cherokee County, Georgia",1642,992,650,39.5858708892
848,1500000US130570909043,130570909043,"Block Group 3, Census Tract 909.04, Cherokee County, Georgia",2562,2067,495,19.3208430913
849,1500000US130570909044,130570909044,"Block Group 4, Census Tract 909.04, Cherokee County, Georgia",1427,1406,21,1.47161878066
850,1500000US130570909051,130570909051,"Block Group 1, Census Tract 909.05, Cherokee County, Georgia",2048,1813,235,11.474609375
851,1500000US130570909052,130570909052,"Block Group 2, Census Tract 909.05, Cherokee County, Georgia",1524,1435,89,5.83989501312
852,1500000US130570910011,130570910011,"Block Group 1, Census Tract 910.01, Cherokee County, Georgia",802,658,144,17.9551122195
853,1500000US130570910012,130570910012,"Block Group 2, Census Tract 910.01, Cherokee County, Georgia",791,521,270,34.1340075853
854,1500000US130570910013,130570910013,"Block Group 3, Census Tract 910.01, Cherokee County, Georgia",2704,2674,30,1.10946745562
855,1500000US130570910031,130570910031,"Block Group 1, Census Tract 910.03, Cherokee County, Georgia",3000,2710,290,9.66666666667
856,1500000US130570910032,130570910032,"Block Group 2, Census Tract 910.03, Cherokee County, Georgia",1585,1001,584,36.8454258675
857,1500000US130570910033,130570910033,"Block Group 3, Census Tract 910.03, Cherokee County, Georgia",2662,2371,291,10.9316303531
858,1500000US130570910051,130570910051,"Block Group 1, Census Tract 910.05, Cherokee County, Georgia",2935,1466,1469,50.0511073254
859,1500000US130570910052,130570910052,"Block Group 2, Census Tract 910.05, Cherokee County, Georgia",779,779,0,0.0
860,1500000US130570910053,130570910053,"Block Group 3, Census Tract 910.05, Cherokee County, Georgia",2472,2319,153,6.18932038835
861,1500000US130570910054,130570910054,"Block Group 4, Census Tract 910.05, Cherokee County, Georgia",1833,1833,0,0.0
862,1500000US130570910061,130570910061,"Block Group 1, Census Tract 910.06, Cherokee County, Georgia",2345,2191,154,6.5671641791
863,1500000US130570910062,130570910062,"Block Group 2, Census Tract 910.06, Cherokee County, Georgia",2549,2450,99,3.88387602982
864,1500000US130570910071,130570910071,"Block Group 1, Census Tract 910.07, Cherokee County, Georgia",2091,1926,165,7.89096126255
865,1500000US130570910072,130570910072,"Block Group 2, Census Tract 910.07, Cherokee County, Georgia",2852,2701,151,5.29453015428
866,1500000US130570910073,130570910073,"Block Group 3, Census Tract 910.07, Cherokee County, Georgia",1657,1657,0,0.0
867,1500000US130570910081,130570910081,"Block Group 1, Census Tract 910.08, Cherokee County, Georgia",1174,1170,4,0.340715502555
868,1500000US130570910082,130570910082,"Block Group 2, Census Tract 910.08, Cherokee County, Georgia",1248,1241,7,0.560897435897
869,1500000US130570910083,130570910083,"Block Group 3, Census Tract 910.08, Cherokee County, Georgia",1876,1856,20,1.06609808102
870,1500000US130570910084,130570910084,"Block Group 4, Census Tract 910.08, Cherokee County, Georgia",3894,3662,232,5.95788392399
871,1500000US130570911011,130570911011,"Block Group 1, Census Tract 911.01, Cherokee County, Georgia",1871,1839,32,1.71031533939
872,1500000US130570911012,130570911012,"Block Group 2, Census Tract 911.01, Cherokee County, Georgia",1961,1895,66,3.36562978072
873,1500000US130570911013,130570911013,"Block Group 3, Census Tract 911.01, Cherokee County, Georgia",2164,2164,0,0.0
874,1500000US130570911021,130570911021,"Block Group 1, Census Tract 911.02, Cherokee County, Georgia",1965,1692,273,13.893129771
875,1500000US130570911022,130570911022,"Block Group 2, Census Tract 911.02, Cherokee County, Georgia",3188,2968,220,6.9008782936
876,1500000US130570911023,130570911023,"Block Group 3, Census Tract 911.02, Cherokee County, Georgia",1830,1657,173,9.45355191257
877,1500000US130570911024,130570911024,"Block Group 4, Census Tract 911.02, Cherokee County, Georgia",2004,1202,802,40.0199600798
878,1500000US130570911031,130570911031,"Block Group 1, Census Tract 911.03, Cherokee County, Georgia",2168,1926,242,11.1623616236
879,1500000US130570911032,130570911032,"Block Group 2, Census Tract 911.03, Cherokee County, Georgia",2699,2401,298,11.0411263431
880,1500000US130570911033,130570911033,"Block Group 3, Census Tract 911.03, Cherokee County, Georgia",1395,1395,0,0.0
881,1500000US130570911034,130570911034,"Block Group 4, Census Tract 911.03, Cherokee County, Georgia",2395,2233,162,6.76409185804
882,1500000US130590001001,130590001001,"Block Group 1, Census Tract 1, Clarke County, Georgia",1796,1753,43,2.39420935412
883,1500000US130590004011,130590004011,"Block Group 1, Census Tract 4.01, Clarke County, Georgia",1385,1356,29,2.09386281588
884,1500000US130590004021,130590004021,"Block Group 1, Census Tract 4.02, Clarke County, Georgia",1972,1882,90,4.56389452333
885,1500000US130590004022,130590004022,"Block Group 2, Census Tract 4.02, Clarke County, Georgia",3271,3143,128,3.91317639865
886,1500000US130590004023,130590004023,"Block Group 3, Census Tract 4.02, Clarke County, Georgia",2518,2378,140,5.55996822875
887,1500000US130590006001,130590006001,"Block Group 1, Census Tract 6, Clarke County, Georgia",991,952,39,3.93541876892
888,1500000US130590006002,130590006002,"Block Group 2, Census Tract 6, Clarke County, Georgia",2002,1782,220,10.989010989
889,1500000US130590009001,130590009001,"Block Group 1, Census Tract 9, Clarke County, Georgia",993,918,75,7.55287009063
890,1500000US130590009002,130590009002,"Block Group 2, Census Tract 9, Clarke County, Georgia",1268,1196,72,5.67823343849
891,1500000US130590009003,130590009003,"Block Group 3, Census Tract 9, Clarke County, Georgia",1029,1029,0,0.0
892,1500000US130590012001,130590012001,"Block Group 1, Census Tract 12, Clarke County, Georgia",2002,1899,103,5.14485514486
893,1500000US130590012002,130590012002,"Block Group 2, Census Tract 12, Clarke County, Georgia",1067,1065,2,0.187441424555
894,1500000US130590017001,130590017001,"Block Group 1, Census Tract 17, Clarke County, Georgia",2120,2050,70,3.30188679245
895,1500000US130590018001,130590018001,"Block Group 1, Census Tract 18, Clarke County, Georgia",1088,1088,0,0.0
896,1500000US130590018002,130590018002,"Block Group 2, Census Tract 18, Clarke County, Georgia",211,203,8,3.79146919431
897,1500000US130590018003,130590018003,"Block Group 3, Census Tract 18, Clarke County, Georgia",1094,1006,88,8.04387568556
898,1500000US130590019001,130590019001,"Block Group 1, Census Tract 19, Clarke County, Georgia",2111,2036,75,3.5528185694
899,1500000US130590019002,130590019002,"Block Group 2, Census Tract 19, Clarke County, Georgia",2066,1899,167,8.08325266215
900,1500000US130590020001,130590020001,"Block Group 1, Census Tract 20, Clarke County, Georgia",999,970,29,2.9029029029
901,1500000US130590020002,130590020002,"Block Group 2, Census Tract 20, Clarke County, Georgia",1081,1081,0,0.0
902,1500000US130590021001,130590021001,"Block Group 1, Census Tract 21, Clarke County, Georgia",2579,2470,109,4.22644435828
903,1500000US130590021002,130590021002,"Block Group 2, Census Tract 21, Clarke County, Georgia",1481,1481,0,0.0
904,1500000US130590022001,130590022001,"Block Group 1, Census Tract 22, Clarke County, Georgia",1064,1016,48,4.51127819549
905,1500000US130590022002,130590022002,"Block Group 2, Census Tract 22, Clarke County, Georgia",1210,1147,63,5.20661157025
906,1500000US130590301001,130590301001,"Block Group 1, Census Tract 301, Clarke County, Georgia",1902,1881,21,1.10410094637
907,1500000US130590301002,130590301002,"Block Group 2, Census Tract 301, Clarke County, Georgia",3006,2960,46,1.53027278776
908,1500000US130590302001,130590302001,"Block Group 1, Census Tract 302, Clarke County, Georgia",1011,964,47,4.64886251236
909,1500000US130590302002,130590302002,"Block Group 2, Census Tract 302, Clarke County, Georgia",1230,1048,182,14.7967479675
910,1500000US130590302003,130590302003,"Block Group 3, Census Tract 302, Clarke County, Georgia",2517,2517,0,0.0
911,1500000US130591303001,130591303001,"Block Group 1, Census Tract 1303, Clarke County, Georgia",2585,1179,1406,54.3907156673
912,1500000US130591303002,130591303002,"Block Group 2, Census Tract 1303, Clarke County, Georgia",3460,2362,1098,31.7341040462
913,1500000US130591304001,130591304001,"Block Group 1, Census Tract 1304, Clarke County, Georgia",2554,2297,257,10.0626468285
914,1500000US130591304002,130591304002,"Block Group 2, Census Tract 1304, Clarke County, Georgia",1736,1682,54,3.11059907834
915,1500000US130591304003,130591304003,"Block Group 3, Census Tract 1304, Clarke County, Georgia",1341,1326,15,1.11856823266
916,1500000US130591305001,130591305001,"Block Group 1, Census Tract 1305, Clarke County, Georgia",1245,1228,17,1.36546184739
917,1500000US130591305002,130591305002,"Block Group 2, Census Tract 1305, Clarke County, Georgia",896,834,62,6.91964285714
918,1500000US130591305003,130591305003,"Block Group 3, Census Tract 1305, Clarke County, Georgia",523,523,0,0.0
919,1500000US130591306001,130591306001,"Block Group 1, Census Tract 1306, Clarke County, Georgia",1608,1608,0,0.0
920,1500000US130591306002,130591306002,"Block Group 2, Census Tract 1306, Clarke County, Georgia",2981,2634,347,11.6403891312
921,1500000US130591306003,130591306003,"Block Group 3, Census Tract 1306, Clarke County, Georgia",2003,1174,829,41.3879181228
922,1500000US130591307001,130591307001,"Block Group 1, Census Tract 1307, Clarke County, Georgia",2381,2195,186,7.81184376312
923,1500000US130591307002,130591307002,"Block Group 2, Census Tract 1307, Clarke County, Georgia",1270,1196,74,5.82677165354
924,1500000US130591307003,130591307003,"Block Group 3, Census Tract 1307, Clarke County, Georgia",1658,1447,211,12.7261761158
925,1500000US130591403001,130591403001,"Block Group 1, Census Tract 1403, Clarke County, Georgia",1897,1054,843,44.438587243
926,1500000US130591403002,130591403002,"Block Group 2, Census Tract 1403, Clarke County, Georgia",1282,1142,140,10.9204368175
927,1500000US130591403003,130591403003,"Block Group 3, Census Tract 1403, Clarke County, Georgia",2034,1652,382,18.7807276303
928,1500000US130591404001,130591404001,"Block Group 1, Census Tract 1404, Clarke County, Georgia",1190,1012,178,14.9579831933
929,1500000US130591404002,130591404002,"Block Group 2, Census Tract 1404, Clarke County, Georgia",2418,918,1500,62.0347394541
930,1500000US130591405001,130591405001,"Block Group 1, Census Tract 1405, Clarke County, Georgia",2130,1735,395,18.544600939
931,1500000US130591406001,130591406001,"Block Group 1, Census Tract 1406, Clarke County, Georgia",672,533,139,20.6845238095
932,1500000US130591406002,130591406002,"Block Group 2, Census Tract 1406, Clarke County, Georgia",2793,2386,407,14.5721446473
933,1500000US130591406003,130591406003,"Block Group 3, Census Tract 1406, Clarke County, Georgia",1457,1326,131,8.99107755662
934,1500000US130591503001,130591503001,"Block Group 1, Census Tract 1503, Clarke County, Georgia",1117,831,286,25.6042972247
935,1500000US130591503002,130591503002,"Block Group 2, Census Tract 1503, Clarke County, Georgia",973,965,8,0.82219938335
936,1500000US130591503003,130591503003,"Block Group 3, Census Tract 1503, Clarke County, Georgia",1271,1111,160,12.5885129819
