,ID,ID2,GEOGRAPHY,EST_MEDIAN_HOUSEHOLD_INCOME_IN_THE_PAST_12_MONTHS_IN_2015_INFLATIONADJUSTED_DOLLARS
157,1500000US130179604004,130179604004,"Block Group 4, Census Tract 9604, Ben Hill County, Georgia",37521
158,1500000US130179605001,130179605001,"Block Group 1, Census Tract 9605, Ben Hill County, Georgia",57135
159,1500000US130179605002,130179605002,"Block Group 2, Census Tract 9605, Ben Hill County, Georgia",42188
160,1500000US130179605003,130179605003,"Block Group 3, Census Tract 9605, Ben Hill County, Georgia",28476
161,1500000US130179605004,130179605004,"Block Group 4, Census Tract 9605, Ben Hill County, Georgia",12694
162,1500000US130179605005,130179605005,"Block Group 5, Census Tract 9605, Ben Hill County, Georgia",31071
163,1500000US130199701001,130199701001,"Block Group 1, Census Tract 9701, Berrien County, Georgia",44375
164,1500000US130199701002,130199701002,"Block Group 2, Census Tract 9701, Berrien County, Georgia",38000
165,1500000US130199702001,130199702001,"Block Group 1, Census Tract 9702, Berrien County, Georgia",25625
166,1500000US130199702002,130199702002,"Block Group 2, Census Tract 9702, Berrien County, Georgia",35492
167,1500000US130199703001,130199703001,"Block Group 1, Census Tract 9703, Berrien County, Georgia",44583
168,1500000US130199703002,130199703002,"Block Group 2, Census Tract 9703, Berrien County, Georgia",41181
169,1500000US130199703003,130199703003,"Block Group 3, Census Tract 9703, Berrien County, Georgia",15885
170,1500000US130199704001,130199704001,"Block Group 1, Census Tract 9704, Berrien County, Georgia",29516
171,1500000US130199704002,130199704002,"Block Group 2, Census Tract 9704, Berrien County, Georgia",24722
172,1500000US130199704003,130199704003,"Block Group 3, Census Tract 9704, Berrien County, Georgia",20119
173,1500000US130199705001,130199705001,"Block Group 1, Census Tract 9705, Berrien County, Georgia",21321
174,1500000US130199705002,130199705002,"Block Group 2, Census Tract 9705, Berrien County, Georgia",38642
175,1500000US130199706001,130199706001,"Block Group 1, Census Tract 9706, Berrien County, Georgia",42569
176,1500000US130199706002,130199706002,"Block Group 2, Census Tract 9706, Berrien County, Georgia",26357
177,1500000US130199706003,130199706003,"Block Group 3, Census Tract 9706, Berrien County, Georgia",35313
178,1500000US130210101001,130210101001,"Block Group 1, Census Tract 101, Bibb County, Georgia",14118
179,1500000US130210101002,130210101002,"Block Group 2, Census Tract 101, Bibb County, Georgia",12476
180,1500000US130210102001,130210102001,"Block Group 1, Census Tract 102, Bibb County, Georgia",11563
181,1500000US130210102002,130210102002,"Block Group 2, Census Tract 102, Bibb County, Georgia",25294
182,1500000US130210102003,130210102003,"Block Group 3, Census Tract 102, Bibb County, Georgia",29607
183,1500000US130210103001,130210103001,"Block Group 1, Census Tract 103, Bibb County, Georgia",25320
184,1500000US130210104001,130210104001,"Block Group 1, Census Tract 104, Bibb County, Georgia",9432
185,1500000US130210104003,130210104003,"Block Group 3, Census Tract 104, Bibb County, Georgia",13306
186,1500000US130210104004,130210104004,"Block Group 4, Census Tract 104, Bibb County, Georgia",15918
187,1500000US130210105001,130210105001,"Block Group 1, Census Tract 105, Bibb County, Georgia",8221
188,1500000US130210105002,130210105002,"Block Group 2, Census Tract 105, Bibb County, Georgia",13281
189,1500000US130210108001,130210108001,"Block Group 1, Census Tract 108, Bibb County, Georgia",37149
190,1500000US130210110001,130210110001,"Block Group 1, Census Tract 110, Bibb County, Georgia",100402
191,1500000US130210110002,130210110002,"Block Group 2, Census Tract 110, Bibb County, Georgia",16724
192,1500000US130210110003,130210110003,"Block Group 3, Census Tract 110, Bibb County, Georgia",66113
193,1500000US130210110005,130210110005,"Block Group 5, Census Tract 110, Bibb County, Georgia",26321
194,1500000US130210111001,130210111001,"Block Group 1, Census Tract 111, Bibb County, Georgia",13261
195,1500000US130210111002,130210111002,"Block Group 2, Census Tract 111, Bibb County, Georgia",13322
196,1500000US130210115001,130210115001,"Block Group 1, Census Tract 115, Bibb County, Georgia",14930
197,1500000US130210115002,130210115002,"Block Group 2, Census Tract 115, Bibb County, Georgia",15433
198,1500000US130210117011,130210117011,"Block Group 1, Census Tract 117.01, Bibb County, Georgia",36008
199,1500000US130210117012,130210117012,"Block Group 2, Census Tract 117.01, Bibb County, Georgia",36847
200,1500000US130210117021,130210117021,"Block Group 1, Census Tract 117.02, Bibb County, Georgia",41842
201,1500000US130210117022,130210117022,"Block Group 2, Census Tract 117.02, Bibb County, Georgia",43750
202,1500000US130210117023,130210117023,"Block Group 3, Census Tract 117.02, Bibb County, Georgia",42725
203,1500000US130210117024,130210117024,"Block Group 4, Census Tract 117.02, Bibb County, Georgia",33214
204,1500000US130210117025,130210117025,"Block Group 5, Census Tract 117.02, Bibb County, Georgia",35350
205,1500000US130210117026,130210117026,"Block Group 6, Census Tract 117.02, Bibb County, Georgia",39063
206,1500000US130210118001,130210118001,"Block Group 1, Census Tract 118, Bibb County, Georgia",26780
207,1500000US130210118002,130210118002,"Block Group 2, Census Tract 118, Bibb County, Georgia",63843
208,1500000US130210118003,130210118003,"Block Group 3, Census Tract 118, Bibb County, Georgia",35536
209,1500000US130210118004,130210118004,"Block Group 4, Census Tract 118, Bibb County, Georgia",68468
210,1500000US130210119001,130210119001,"Block Group 1, Census Tract 119, Bibb County, Georgia",13810
211,1500000US130210119002,130210119002,"Block Group 2, Census Tract 119, Bibb County, Georgia",40000
212,1500000US130210119003,130210119003,"Block Group 3, Census Tract 119, Bibb County, Georgia",50982
213,1500000US130210120001,130210120001,"Block Group 1, Census Tract 120, Bibb County, Georgia",54063
214,1500000US130210120002,130210120002,"Block Group 2, Census Tract 120, Bibb County, Georgia",62826
215,1500000US130210120003,130210120003,"Block Group 3, Census Tract 120, Bibb County, Georgia",55969
216,1500000US130210120004,130210120004,"Block Group 4, Census Tract 120, Bibb County, Georgia",51765
217,1500000US130210121011,130210121011,"Block Group 1, Census Tract 121.01, Bibb County, Georgia",65417
218,1500000US130210121021,130210121021,"Block Group 1, Census Tract 121.02, Bibb County, Georgia",41052
219,1500000US130210121022,130210121022,"Block Group 2, Census Tract 121.02, Bibb County, Georgia",62031
220,1500000US130210121023,130210121023,"Block Group 3, Census Tract 121.02, Bibb County, Georgia",30972
221,1500000US130210122001,130210122001,"Block Group 1, Census Tract 122, Bibb County, Georgia",23720
222,1500000US130210122002,130210122002,"Block Group 2, Census Tract 122, Bibb County, Georgia",23667
223,1500000US130210123001,130210123001,"Block Group 1, Census Tract 123, Bibb County, Georgia",11724
224,1500000US130210123003,130210123003,"Block Group 3, Census Tract 123, Bibb County, Georgia",19432
225,1500000US130210124001,130210124001,"Block Group 1, Census Tract 124, Bibb County, Georgia",9699
226,1500000US130210124002,130210124002,"Block Group 2, Census Tract 124, Bibb County, Georgia",24000
227,1500000US130210124003,130210124003,"Block Group 3, Census Tract 124, Bibb County, Georgia",33580
228,1500000US130210124004,130210124004,"Block Group 4, Census Tract 124, Bibb County, Georgia",29856
229,1500000US130210125001,130210125001,"Block Group 1, Census Tract 125, Bibb County, Georgia",20962
230,1500000US130210125002,130210125002,"Block Group 2, Census Tract 125, Bibb County, Georgia",28699
231,1500000US130210125003,130210125003,"Block Group 3, Census Tract 125, Bibb County, Georgia",13750
232,1500000US130210126001,130210126001,"Block Group 1, Census Tract 126, Bibb County, Georgia",21918
233,1500000US130210126002,130210126002,"Block Group 2, Census Tract 126, Bibb County, Georgia",23958
234,1500000US130210126003,130210126003,"Block Group 3, Census Tract 126, Bibb County, Georgia",15694
235,1500000US130210126004,130210126004,"Block Group 4, Census Tract 126, Bibb County, Georgia",17071
236,1500000US130210127001,130210127001,"Block Group 1, Census Tract 127, Bibb County, Georgia",8919
237,1500000US130210127002,130210127002,"Block Group 2, Census Tract 127, Bibb County, Georgia",20804
238,1500000US130210127003,130210127003,"Block Group 3, Census Tract 127, Bibb County, Georgia",16339
239,1500000US130210128001,130210128001,"Block Group 1, Census Tract 128, Bibb County, Georgia",9689
240,1500000US130210128003,130210128003,"Block Group 3, Census Tract 128, Bibb County, Georgia",16031
241,1500000US130210129001,130210129001,"Block Group 1, Census Tract 129, Bibb County, Georgia",14207
242,1500000US130210129002,130210129002,"Block Group 2, Census Tract 129, Bibb County, Georgia",25357
243,1500000US130210131011,130210131011,"Block Group 1, Census Tract 131.01, Bibb County, Georgia",32162
244,1500000US130210131012,130210131012,"Block Group 2, Census Tract 131.01, Bibb County, Georgia",18250
245,1500000US130210131013,130210131013,"Block Group 3, Census Tract 131.01, Bibb County, Georgia",21731
246,1500000US130210131022,130210131022,"Block Group 2, Census Tract 131.02, Bibb County, Georgia",36424
247,1500000US130210131023,130210131023,"Block Group 3, Census Tract 131.02, Bibb County, Georgia",26836
248,1500000US130210131024,130210131024,"Block Group 4, Census Tract 131.02, Bibb County, Georgia",38634
249,1500000US130210132012,130210132012,"Block Group 2, Census Tract 132.01, Bibb County, Georgia",33397
250,1500000US130210132013,130210132013,"Block Group 3, Census Tract 132.01, Bibb County, Georgia",26701
251,1500000US130210132014,130210132014,"Block Group 4, Census Tract 132.01, Bibb County, Georgia",39196
252,1500000US130210132021,130210132021,"Block Group 1, Census Tract 132.02, Bibb County, Georgia",23527
253,1500000US130210132022,130210132022,"Block Group 2, Census Tract 132.02, Bibb County, Georgia",19375
254,1500000US130210132023,130210132023,"Block Group 3, Census Tract 132.02, Bibb County, Georgia",27656
255,1500000US130210133021,130210133021,"Block Group 1, Census Tract 133.02, Bibb County, Georgia",22000
256,1500000US130210133022,130210133022,"Block Group 2, Census Tract 133.02, Bibb County, Georgia",42237
257,1500000US130210133023,130210133023,"Block Group 3, Census Tract 133.02, Bibb County, Georgia",29333
258,1500000US130210133024,130210133024,"Block Group 4, Census Tract 133.02, Bibb County, Georgia",45694
259,1500000US130210134071,130210134071,"Block Group 1, Census Tract 134.07, Bibb County, Georgia",51827
260,1500000US130210134072,130210134072,"Block Group 2, Census Tract 134.07, Bibb County, Georgia",32031
261,1500000US130210134073,130210134073,"Block Group 3, Census Tract 134.07, Bibb County, Georgia",71161
262,1500000US130210134081,130210134081,"Block Group 1, Census Tract 134.08, Bibb County, Georgia",115972
263,1500000US130210134082,130210134082,"Block Group 2, Census Tract 134.08, Bibb County, Georgia",69850
264,1500000US130210134091,130210134091,"Block Group 1, Census Tract 134.09, Bibb County, Georgia",39682
265,1500000US130210134092,130210134092,"Block Group 2, Census Tract 134.09, Bibb County, Georgia",65000
266,1500000US130210134101,130210134101,"Block Group 1, Census Tract 134.10, Bibb County, Georgia",81827
267,1500000US130210134102,130210134102,"Block Group 2, Census Tract 134.10, Bibb County, Georgia",78150
268,1500000US130210134103,130210134103,"Block Group 3, Census Tract 134.10, Bibb County, Georgia",99688
269,1500000US130210134111,130210134111,"Block Group 1, Census Tract 134.11, Bibb County, Georgia",33015
270,1500000US130210134112,130210134112,"Block Group 2, Census Tract 134.11, Bibb County, Georgia",70750
271,1500000US130210135021,130210135021,"Block Group 1, Census Tract 135.02, Bibb County, Georgia",45208
272,1500000US130210135022,130210135022,"Block Group 2, Census Tract 135.02, Bibb County, Georgia",36974
273,1500000US130210135031,130210135031,"Block Group 1, Census Tract 135.03, Bibb County, Georgia",55208
274,1500000US130210135041,130210135041,"Block Group 1, Census Tract 135.04, Bibb County, Georgia",81696
275,1500000US130210135042,130210135042,"Block Group 2, Census Tract 135.04, Bibb County, Georgia",58542
276,1500000US130210135043,130210135043,"Block Group 3, Census Tract 135.04, Bibb County, Georgia",67455
277,1500000US130210135044,130210135044,"Block Group 4, Census Tract 135.04, Bibb County, Georgia",47363
278,1500000US130210136031,130210136031,"Block Group 1, Census Tract 136.03, Bibb County, Georgia",80040
279,1500000US130210136032,130210136032,"Block Group 2, Census Tract 136.03, Bibb County, Georgia",25531
280,1500000US130210136041,130210136041,"Block Group 1, Census Tract 136.04, Bibb County, Georgia",64000
281,1500000US130210136042,130210136042,"Block Group 2, Census Tract 136.04, Bibb County, Georgia",67381
282,1500000US130210136043,130210136043,"Block Group 3, Census Tract 136.04, Bibb County, Georgia",42174
283,1500000US130210136051,130210136051,"Block Group 1, Census Tract 136.05, Bibb County, Georgia",36565
284,1500000US130210136052,130210136052,"Block Group 2, Census Tract 136.05, Bibb County, Georgia",62697
285,1500000US130210136053,130210136053,"Block Group 3, Census Tract 136.05, Bibb County, Georgia",78036
286,1500000US130210136061,130210136061,"Block Group 1, Census Tract 136.06, Bibb County, Georgia",83306
287,1500000US130210136062,130210136062,"Block Group 2, Census Tract 136.06, Bibb County, Georgia",75996
288,1500000US130210136063,130210136063,"Block Group 3, Census Tract 136.06, Bibb County, Georgia",38788
289,1500000US130210136064,130210136064,"Block Group 4, Census Tract 136.06, Bibb County, Georgia",53073
290,1500000US130210137001,130210137001,"Block Group 1, Census Tract 137, Bibb County, Georgia",14300
291,1500000US130210137002,130210137002,"Block Group 2, Census Tract 137, Bibb County, Georgia",23354
292,1500000US130210137003,130210137003,"Block Group 3, Census Tract 137, Bibb County, Georgia",14181
293,1500000US130210138001,130210138001,"Block Group 1, Census Tract 138, Bibb County, Georgia",18000
294,1500000US130210138002,130210138002,"Block Group 2, Census Tract 138, Bibb County, Georgia",21974
295,1500000US130210139001,130210139001,"Block Group 1, Census Tract 139, Bibb County, Georgia",16544
296,1500000US130210139002,130210139002,"Block Group 2, Census Tract 139, Bibb County, Georgia",29073
297,1500000US130237901001,130237901001,"Block Group 1, Census Tract 7901, Bleckley County, Georgia",38790
298,1500000US130237901002,130237901002,"Block Group 2, Census Tract 7901, Bleckley County, Georgia",43533
299,1500000US130237902001,130237902001,"Block Group 1, Census Tract 7902, Bleckley County, Georgia",27667
300,1500000US130237902002,130237902002,"Block Group 2, Census Tract 7902, Bleckley County, Georgia",31607
301,1500000US130237903001,130237903001,"Block Group 1, Census Tract 7903, Bleckley County, Georgia",44438
302,1500000US130237903002,130237903002,"Block Group 2, Census Tract 7903, Bleckley County, Georgia",29792
303,1500000US130237903003,130237903003,"Block Group 3, Census Tract 7903, Bleckley County, Georgia",72813
304,1500000US130237903004,130237903004,"Block Group 4, Census Tract 7903, Bleckley County, Georgia",19726
305,1500000US130259601001,130259601001,"Block Group 1, Census Tract 9601, Brantley County, Georgia",41750
306,1500000US130259601002,130259601002,"Block Group 2, Census Tract 9601, Brantley County, Georgia",36514
307,1500000US130259601003,130259601003,"Block Group 3, Census Tract 9601, Brantley County, Georgia",54671
308,1500000US130259602001,130259602001,"Block Group 1, Census Tract 9602, Brantley County, Georgia",29394
309,1500000US130259602002,130259602002,"Block Group 2, Census Tract 9602, Brantley County, Georgia",32976
310,1500000US130259602003,130259602003,"Block Group 3, Census Tract 9602, Brantley County, Georgia",34844
311,1500000US130259603001,130259603001,"Block Group 1, Census Tract 9603, Brantley County, Georgia",29861
312,1500000US130259603002,130259603002,"Block Group 2, Census Tract 9603, Brantley County, Georgia",35441
313,1500000US130259603003,130259603003,"Block Group 3, Census Tract 9603, Brantley County, Georgia",43112
314,1500000US130279602001,130279602001,"Block Group 1, Census Tract 9602, Brooks County, Georgia",43333
315,1500000US130279602002,130279602002,"Block Group 2, Census Tract 9602, Brooks County, Georgia",37083
316,1500000US130279603001,130279603001,"Block Group 1, Census Tract 9603, Brooks County, Georgia",35104
317,1500000US130279603002,130279603002,"Block Group 2, Census Tract 9603, Brooks County, Georgia",20457
318,1500000US130279603003,130279603003,"Block Group 3, Census Tract 9603, Brooks County, Georgia",37477
319,1500000US130279603004,130279603004,"Block Group 4, Census Tract 9603, Brooks County, Georgia",28672
320,1500000US130279604001,130279604001,"Block Group 1, Census Tract 9604, Brooks County, Georgia",29615
321,1500000US130279604002,130279604002,"Block Group 2, Census Tract 9604, Brooks County, Georgia",36838
322,1500000US130279604003,130279604003,"Block Group 3, Census Tract 9604, Brooks County, Georgia",30128
323,1500000US130279605001,130279605001,"Block Group 1, Census Tract 9605, Brooks County, Georgia",34821
324,1500000US130279605002,130279605002,"Block Group 2, Census Tract 9605, Brooks County, Georgia",11628
325,1500000US130279605003,130279605003,"Block Group 3, Census Tract 9605, Brooks County, Georgia",27500
326,1500000US130279606001,130279606001,"Block Group 1, Census Tract 9606, Brooks County, Georgia",38750
327,1500000US130279606002,130279606002,"Block Group 2, Census Tract 9606, Brooks County, Georgia",46060
328,1500000US130279606003,130279606003,"Block Group 3, Census Tract 9606, Brooks County, Georgia",32500
329,1500000US130299201011,130299201011,"Block Group 1, Census Tract 9201.01, Bryan County, Georgia",35857
330,1500000US130299201012,130299201012,"Block Group 2, Census Tract 9201.01, Bryan County, Georgia",45735
331,1500000US130299201021,130299201021,"Block Group 1, Census Tract 9201.02, Bryan County, Georgia",31615
332,1500000US130299201022,130299201022,"Block Group 2, Census Tract 9201.02, Bryan County, Georgia",57147
333,1500000US130299201023,130299201023,"Block Group 3, Census Tract 9201.02, Bryan County, Georgia",24063
334,1500000US130299203011,130299203011,"Block Group 1, Census Tract 9203.01, Bryan County, Georgia",59141
335,1500000US130299203031,130299203031,"Block Group 1, Census Tract 9203.03, Bryan County, Georgia",43438
336,1500000US130299203032,130299203032,"Block Group 2, Census Tract 9203.03, Bryan County, Georgia",48115
337,1500000US130299203051,130299203051,"Block Group 1, Census Tract 9203.05, Bryan County, Georgia",86184
338,1500000US130299203052,130299203052,"Block Group 2, Census Tract 9203.05, Bryan County, Georgia",107770
339,1500000US130299203061,130299203061,"Block Group 1, Census Tract 9203.06, Bryan County, Georgia",66845
340,1500000US130299203062,130299203062,"Block Group 2, Census Tract 9203.06, Bryan County, Georgia",105167
341,1500000US130299203063,130299203063,"Block Group 3, Census Tract 9203.06, Bryan County, Georgia",93347
342,1500000US130299800001,130299800001,"Block Group 1, Census Tract 9800, Bryan County, Georgia",-
343,1500000US130311101001,130311101001,"Block Group 1, Census Tract 1101, Bulloch County, Georgia",41765
344,1500000US130311101002,130311101002,"Block Group 2, Census Tract 1101, Bulloch County, Georgia",30980
345,1500000US130311101003,130311101003,"Block Group 3, Census Tract 1101, Bulloch County, Georgia",33056
346,1500000US130311102001,130311102001,"Block Group 1, Census Tract 1102, Bulloch County, Georgia",66000
347,1500000US130311102002,130311102002,"Block Group 2, Census Tract 1102, Bulloch County, Georgia",41154
348,1500000US130311102004,130311102004,"Block Group 4, Census Tract 1102, Bulloch County, Georgia",24191
349,1500000US130311102005,130311102005,"Block Group 5, Census Tract 1102, Bulloch County, Georgia",8892
350,1500000US130311102006,130311102006,"Block Group 6, Census Tract 1102, Bulloch County, Georgia",30536
351,1500000US130311103001,130311103001,"Block Group 1, Census Tract 1103, Bulloch County, Georgia",43401
352,1500000US130311103002,130311103002,"Block Group 2, Census Tract 1103, Bulloch County, Georgia",29712
353,1500000US130311103003,130311103003,"Block Group 3, Census Tract 1103, Bulloch County, Georgia",65391
354,1500000US130311103004,130311103004,"Block Group 4, Census Tract 1103, Bulloch County, Georgia",84792
355,1500000US130311104011,130311104011,"Block Group 1, Census Tract 1104.01, Bulloch County, Georgia",21033
356,1500000US130311104012,130311104012,"Block Group 2, Census Tract 1104.01, Bulloch County, Georgia",22837
357,1500000US130311104013,130311104013,"Block Group 3, Census Tract 1104.01, Bulloch County, Georgia",43409
358,1500000US130311104031,130311104031,"Block Group 1, Census Tract 1104.03, Bulloch County, Georgia",13835
359,1500000US130311104032,130311104032,"Block Group 2, Census Tract 1104.03, Bulloch County, Georgia",25936
360,1500000US130311104033,130311104033,"Block Group 3, Census Tract 1104.03, Bulloch County, Georgia",14844
361,1500000US130311104041,130311104041,"Block Group 1, Census Tract 1104.04, Bulloch County, Georgia",-
362,1500000US130311105001,130311105001,"Block Group 1, Census Tract 1105, Bulloch County, Georgia",32708
363,1500000US130311105002,130311105002,"Block Group 2, Census Tract 1105, Bulloch County, Georgia",30037
364,1500000US130311105003,130311105003,"Block Group 3, Census Tract 1105, Bulloch County, Georgia",27125
365,1500000US130311105004,130311105004,"Block Group 4, Census Tract 1105, Bulloch County, Georgia",22813
366,1500000US130311106011,130311106011,"Block Group 1, Census Tract 1106.01, Bulloch County, Georgia",36716
367,1500000US130311106013,130311106013,"Block Group 3, Census Tract 1106.01, Bulloch County, Georgia",61330
368,1500000US130311106021,130311106021,"Block Group 1, Census Tract 1106.02, Bulloch County, Georgia",44357
369,1500000US130311106022,130311106022,"Block Group 2, Census Tract 1106.02, Bulloch County, Georgia",85208
370,1500000US130311106023,130311106023,"Block Group 3, Census Tract 1106.02, Bulloch County, Georgia",25263
371,1500000US130311107001,130311107001,"Block Group 1, Census Tract 1107, Bulloch County, Georgia",29563
372,1500000US130311107002,130311107002,"Block Group 2, Census Tract 1107, Bulloch County, Georgia",60036
373,1500000US130311107003,130311107003,"Block Group 3, Census Tract 1107, Bulloch County, Georgia",41642
374,1500000US130311107004,130311107004,"Block Group 4, Census Tract 1107, Bulloch County, Georgia",67440
375,1500000US130311108001,130311108001,"Block Group 1, Census Tract 1108, Bulloch County, Georgia",46500
376,1500000US130311108002,130311108002,"Block Group 2, Census Tract 1108, Bulloch County, Georgia",35871
377,1500000US130311109001,130311109001,"Block Group 1, Census Tract 1109, Bulloch County, Georgia",49429
378,1500000US130311109002,130311109002,"Block Group 2, Census Tract 1109, Bulloch County, Georgia",45268
379,1500000US130311109003,130311109003,"Block Group 3, Census Tract 1109, Bulloch County, Georgia",63226
380,1500000US130311109004,130311109004,"Block Group 4, Census Tract 1109, Bulloch County, Georgia",35250
381,1500000US130339501001,130339501001,"Block Group 1, Census Tract 9501, Burke County, Georgia",18686
382,1500000US130339501002,130339501002,"Block Group 2, Census Tract 9501, Burke County, Georgia",44794
383,1500000US130339502001,130339502001,"Block Group 1, Census Tract 9502, Burke County, Georgia",41771
384,1500000US130339502002,130339502002,"Block Group 2, Census Tract 9502, Burke County, Georgia",28003
385,1500000US130339504001,130339504001,"Block Group 1, Census Tract 9504, Burke County, Georgia",48239
386,1500000US130339504002,130339504002,"Block Group 2, Census Tract 9504, Burke County, Georgia",18606
387,1500000US130339504003,130339504003,"Block Group 3, Census Tract 9504, Burke County, Georgia",17432
388,1500000US130339504004,130339504004,"Block Group 4, Census Tract 9504, Burke County, Georgia",18323
389,1500000US130339505001,130339505001,"Block Group 1, Census Tract 9505, Burke County, Georgia",33409
390,1500000US130339505002,130339505002,"Block Group 2, Census Tract 9505, Burke County, Georgia",30987
391,1500000US130339505003,130339505003,"Block Group 3, Census Tract 9505, Burke County, Georgia",53571
392,1500000US130339507001,130339507001,"Block Group 1, Census Tract 9507, Burke County, Georgia",32763
393,1500000US130339507002,130339507002,"Block Group 2, Census Tract 9507, Burke County, Georgia",41667
394,1500000US130339507003,130339507003,"Block Group 3, Census Tract 9507, Burke County, Georgia",40556
395,1500000US130339509001,130339509001,"Block Group 1, Census Tract 9509, Burke County, Georgia",40489
396,1500000US130339509002,130339509002,"Block Group 2, Census Tract 9509, Burke County, Georgia",36250
397,1500000US130351501001,130351501001,"Block Group 1, Census Tract 1501, Butts County, Georgia",39083
398,1500000US130351501002,130351501002,"Block Group 2, Census Tract 1501, Butts County, Georgia",76086
399,1500000US130351501003,130351501003,"Block Group 3, Census Tract 1501, Butts County, Georgia",64938
400,1500000US130351501004,130351501004,"Block Group 4, Census Tract 1501, Butts County, Georgia",38807
401,1500000US130351501005,130351501005,"Block Group 5, Census Tract 1501, Butts County, Georgia",56591
402,1500000US130351502001,130351502001,"Block Group 1, Census Tract 1502, Butts County, Georgia",35228
403,1500000US130351502003,130351502003,"Block Group 3, Census Tract 1502, Butts County, Georgia",23333
404,1500000US130351502004,130351502004,"Block Group 4, Census Tract 1502, Butts County, Georgia",36577
405,1500000US130351502005,130351502005,"Block Group 5, Census Tract 1502, Butts County, Georgia",46173
406,1500000US130351503001,130351503001,"Block Group 1, Census Tract 1503, Butts County, Georgia",35060
407,1500000US130351503002,130351503002,"Block Group 2, Census Tract 1503, Butts County, Georgia",51084
408,1500000US130351503003,130351503003,"Block Group 3, Census Tract 1503, Butts County, Georgia",47031
409,1500000US130351503004,130351503004,"Block Group 4, Census Tract 1503, Butts County, Georgia",42176
410,1500000US130379501001,130379501001,"Block Group 1, Census Tract 9501, Calhoun County, Georgia",41563
411,1500000US130379501002,130379501002,"Block Group 2, Census Tract 9501, Calhoun County, Georgia",34291
412,1500000US130379502001,130379502001,"Block Group 1, Census Tract 9502, Calhoun County, Georgia",14659
413,1500000US130379502002,130379502002,"Block Group 2, Census Tract 9502, Calhoun County, Georgia",24015
414,1500000US130379502003,130379502003,"Block Group 3, Census Tract 9502, Calhoun County, Georgia",26538
415,1500000US130379502004,130379502004,"Block Group 4, Census Tract 9502, Calhoun County, Georgia",17108
416,1500000US130390101001,130390101001,"Block Group 1, Census Tract 101, Camden County, Georgia",41912
417,1500000US130390101002,130390101002,"Block Group 2, Census Tract 101, Camden County, Georgia",48988
418,1500000US130390102001,130390102001,"Block Group 1, Census Tract 102, Camden County, Georgia",54856
419,1500000US130390102002,130390102002,"Block Group 2, Census Tract 102, Camden County, Georgia",34211
420,1500000US130390102003,130390102003,"Block Group 3, Census Tract 102, Camden County, Georgia",77500
421,1500000US130390103011,130390103011,"Block Group 1, Census Tract 103.01, Camden County, Georgia",49102
422,1500000US130390103012,130390103012,"Block Group 2, Census Tract 103.01, Camden County, Georgia",44693
423,1500000US130390103013,130390103013,"Block Group 3, Census Tract 103.01, Camden County, Georgia",45190
424,1500000US130390103014,130390103014,"Block Group 4, Census Tract 103.01, Camden County, Georgia",50655
425,1500000US130390103021,130390103021,"Block Group 1, Census Tract 103.02, Camden County, Georgia",28569
426,1500000US130390103022,130390103022,"Block Group 2, Census Tract 103.02, Camden County, Georgia",53095
427,1500000US130390103023,130390103023,"Block Group 3, Census Tract 103.02, Camden County, Georgia",56806
428,1500000US130390104011,130390104011,"Block Group 1, Census Tract 104.01, Camden County, Georgia",63904
429,1500000US130390104012,130390104012,"Block Group 2, Census Tract 104.01, Camden County, Georgia",25045
430,1500000US130390104013,130390104013,"Block Group 3, Census Tract 104.01, Camden County, Georgia",59191
