,ID,ID2,GEOGRAPHY,MEDIAN_YEAR_STRUCTURE_BUILT
1540,1500000US130730305031,130730305031,"Block Group 1, Census Tract 305.03, Columbia County, Georgia",2005
1541,1500000US130730305032,130730305032,"Block Group 2, Census Tract 305.03, Columbia County, Georgia",1983
1542,1500000US130730305033,130730305033,"Block Group 3, Census Tract 305.03, Columbia County, Georgia",1987
1543,1500000US130730305041,130730305041,"Block Group 1, Census Tract 305.04, Columbia County, Georgia",1986
1544,1500000US130730305042,130730305042,"Block Group 2, Census Tract 305.04, Columbia County, Georgia",1984
1545,1500000US130730305051,130730305051,"Block Group 1, Census Tract 305.05, Columbia County, Georgia",1998
1546,1500000US130730305061,130730305061,"Block Group 1, Census Tract 305.06, Columbia County, Georgia",2002
1547,1500000US130730305062,130730305062,"Block Group 2, Census Tract 305.06, Columbia County, Georgia",1972
1548,1500000US130730305063,130730305063,"Block Group 3, Census Tract 305.06, Columbia County, Georgia",2001
1549,1500000US130730305064,130730305064,"Block Group 4, Census Tract 305.06, Columbia County, Georgia",2001
1550,1500000US130730306031,130730306031,"Block Group 1, Census Tract 306.03, Columbia County, Georgia",1980
1551,1500000US130730306032,130730306032,"Block Group 2, Census Tract 306.03, Columbia County, Georgia",1987
1552,1500000US130759601001,130759601001,"Block Group 1, Census Tract 9601, Cook County, Georgia",1990
1553,1500000US130759601002,130759601002,"Block Group 2, Census Tract 9601, Cook County, Georgia",1983
1554,1500000US130759602001,130759602001,"Block Group 1, Census Tract 9602, Cook County, Georgia",1982
1555,1500000US130759602002,130759602002,"Block Group 2, Census Tract 9602, Cook County, Georgia",1984
1556,1500000US130759602003,130759602003,"Block Group 3, Census Tract 9602, Cook County, Georgia",1978
1557,1500000US130759602004,130759602004,"Block Group 4, Census Tract 9602, Cook County, Georgia",1975
1558,1500000US130759602005,130759602005,"Block Group 5, Census Tract 9602, Cook County, Georgia",1971
1559,1500000US130759603001,130759603001,"Block Group 1, Census Tract 9603, Cook County, Georgia",1989
1560,1500000US130759603002,130759603002,"Block Group 2, Census Tract 9603, Cook County, Georgia",1994
1561,1500000US130759603003,130759603003,"Block Group 3, Census Tract 9603, Cook County, Georgia",1985
1562,1500000US130759603004,130759603004,"Block Group 4, Census Tract 9603, Cook County, Georgia",1978
1563,1500000US130759603005,130759603005,"Block Group 5, Census Tract 9603, Cook County, Georgia",1963
1564,1500000US130759604001,130759604001,"Block Group 1, Census Tract 9604, Cook County, Georgia",1994
1565,1500000US130759604002,130759604002,"Block Group 2, Census Tract 9604, Cook County, Georgia",1989
1566,1500000US130759604003,130759604003,"Block Group 3, Census Tract 9604, Cook County, Georgia",1967
1567,1500000US130771701001,130771701001,"Block Group 1, Census Tract 1701, Coweta County, Georgia",1994
1568,1500000US130771701002,130771701002,"Block Group 2, Census Tract 1701, Coweta County, Georgia",1987
1569,1500000US130771701003,130771701003,"Block Group 3, Census Tract 1701, Coweta County, Georgia",1993
1570,1500000US130771702001,130771702001,"Block Group 1, Census Tract 1702, Coweta County, Georgia",1993
1571,1500000US130771702002,130771702002,"Block Group 2, Census Tract 1702, Coweta County, Georgia",1964
1572,1500000US130771702003,130771702003,"Block Group 3, Census Tract 1702, Coweta County, Georgia",1972
1573,1500000US130771702004,130771702004,"Block Group 4, Census Tract 1702, Coweta County, Georgia",1967
1574,1500000US130771703031,130771703031,"Block Group 1, Census Tract 1703.03, Coweta County, Georgia",1997
1575,1500000US130771703041,130771703041,"Block Group 1, Census Tract 1703.04, Coweta County, Georgia",1986
1576,1500000US130771703042,130771703042,"Block Group 2, Census Tract 1703.04, Coweta County, Georgia",1996
1577,1500000US130771703043,130771703043,"Block Group 3, Census Tract 1703.04, Coweta County, Georgia",1993
1578,1500000US130771703051,130771703051,"Block Group 1, Census Tract 1703.05, Coweta County, Georgia",2001
1579,1500000US130771703052,130771703052,"Block Group 2, Census Tract 1703.05, Coweta County, Georgia",2001
1580,1500000US130771703053,130771703053,"Block Group 3, Census Tract 1703.05, Coweta County, Georgia",1983
1581,1500000US130771703061,130771703061,"Block Group 1, Census Tract 1703.06, Coweta County, Georgia",1995
1582,1500000US130771703062,130771703062,"Block Group 2, Census Tract 1703.06, Coweta County, Georgia",1993
1583,1500000US130771703063,130771703063,"Block Group 3, Census Tract 1703.06, Coweta County, Georgia",1999
1584,1500000US130771704021,130771704021,"Block Group 1, Census Tract 1704.02, Coweta County, Georgia",1985
1585,1500000US130771704022,130771704022,"Block Group 2, Census Tract 1704.02, Coweta County, Georgia",1996
1586,1500000US130771704023,130771704023,"Block Group 3, Census Tract 1704.02, Coweta County, Georgia",1994
1587,1500000US130771704031,130771704031,"Block Group 1, Census Tract 1704.03, Coweta County, Georgia",2001
1588,1500000US130771704032,130771704032,"Block Group 2, Census Tract 1704.03, Coweta County, Georgia",2002
1589,1500000US130771704041,130771704041,"Block Group 1, Census Tract 1704.04, Coweta County, Georgia",1993
1590,1500000US130771704042,130771704042,"Block Group 2, Census Tract 1704.04, Coweta County, Georgia",1995
1591,1500000US130771704043,130771704043,"Block Group 3, Census Tract 1704.04, Coweta County, Georgia",1997
1592,1500000US130771704051,130771704051,"Block Group 1, Census Tract 1704.05, Coweta County, Georgia",2000
1593,1500000US130771704052,130771704052,"Block Group 2, Census Tract 1704.05, Coweta County, Georgia",1993
1594,1500000US130771704053,130771704053,"Block Group 3, Census Tract 1704.05, Coweta County, Georgia",1993
1595,1500000US130771704061,130771704061,"Block Group 1, Census Tract 1704.06, Coweta County, Georgia",1992
1596,1500000US130771705011,130771705011,"Block Group 1, Census Tract 1705.01, Coweta County, Georgia",1993
1597,1500000US130771705012,130771705012,"Block Group 2, Census Tract 1705.01, Coweta County, Georgia",1994
1598,1500000US130771705013,130771705013,"Block Group 3, Census Tract 1705.01, Coweta County, Georgia",1994
1599,1500000US130771705021,130771705021,"Block Group 1, Census Tract 1705.02, Coweta County, Georgia",1998
1600,1500000US130771705022,130771705022,"Block Group 2, Census Tract 1705.02, Coweta County, Georgia",2002
1601,1500000US130771705023,130771705023,"Block Group 3, Census Tract 1705.02, Coweta County, Georgia",2000
1602,1500000US130771705031,130771705031,"Block Group 1, Census Tract 1705.03, Coweta County, Georgia",2000
1603,1500000US130771705032,130771705032,"Block Group 2, Census Tract 1705.03, Coweta County, Georgia",2000
1604,1500000US130771705033,130771705033,"Block Group 3, Census Tract 1705.03, Coweta County, Georgia",2001
1605,1500000US130771706011,130771706011,"Block Group 1, Census Tract 1706.01, Coweta County, Georgia",1960
1606,1500000US130771706012,130771706012,"Block Group 2, Census Tract 1706.01, Coweta County, Georgia",1985
1607,1500000US130771706013,130771706013,"Block Group 3, Census Tract 1706.01, Coweta County, Georgia",1968
1608,1500000US130771706014,130771706014,"Block Group 4, Census Tract 1706.01, Coweta County, Georgia",1996
1609,1500000US130771706021,130771706021,"Block Group 1, Census Tract 1706.02, Coweta County, Georgia",-
1610,1500000US130771706022,130771706022,"Block Group 2, Census Tract 1706.02, Coweta County, Georgia",2004
1611,1500000US130771706023,130771706023,"Block Group 3, Census Tract 1706.02, Coweta County, Georgia",2003
1612,1500000US130771706024,130771706024,"Block Group 4, Census Tract 1706.02, Coweta County, Georgia",2005
1613,1500000US130771706031,130771706031,"Block Group 1, Census Tract 1706.03, Coweta County, Georgia",1988
1614,1500000US130771706032,130771706032,"Block Group 2, Census Tract 1706.03, Coweta County, Georgia",1996
1615,1500000US130771707001,130771707001,"Block Group 1, Census Tract 1707, Coweta County, Georgia",1991
1616,1500000US130771707002,130771707002,"Block Group 2, Census Tract 1707, Coweta County, Georgia",1991
1617,1500000US130771707003,130771707003,"Block Group 3, Census Tract 1707, Coweta County, Georgia",1974
1618,1500000US130771707004,130771707004,"Block Group 4, Census Tract 1707, Coweta County, Georgia",1951
1619,1500000US130771707005,130771707005,"Block Group 5, Census Tract 1707, Coweta County, Georgia",1939-
1620,1500000US130771708011,130771708011,"Block Group 1, Census Tract 1708.01, Coweta County, Georgia",2001
1621,1500000US130771708012,130771708012,"Block Group 2, Census Tract 1708.01, Coweta County, Georgia",2000
1622,1500000US130771708021,130771708021,"Block Group 1, Census Tract 1708.02, Coweta County, Georgia",1996
1623,1500000US130771708022,130771708022,"Block Group 2, Census Tract 1708.02, Coweta County, Georgia",1991
1624,1500000US130790701001,130790701001,"Block Group 1, Census Tract 701, Crawford County, Georgia",1979
1625,1500000US130790701002,130790701002,"Block Group 2, Census Tract 701, Crawford County, Georgia",1983
1626,1500000US130790701003,130790701003,"Block Group 3, Census Tract 701, Crawford County, Georgia",1987
1627,1500000US130790702011,130790702011,"Block Group 1, Census Tract 702.01, Crawford County, Georgia",1991
1628,1500000US130790702012,130790702012,"Block Group 2, Census Tract 702.01, Crawford County, Georgia",1992
1629,1500000US130790702013,130790702013,"Block Group 3, Census Tract 702.01, Crawford County, Georgia",1992
1630,1500000US130790702021,130790702021,"Block Group 1, Census Tract 702.02, Crawford County, Georgia",1996
1631,1500000US130790702022,130790702022,"Block Group 2, Census Tract 702.02, Crawford County, Georgia",1992
1632,1500000US130810101001,130810101001,"Block Group 1, Census Tract 101, Crisp County, Georgia",1985
1633,1500000US130810101002,130810101002,"Block Group 2, Census Tract 101, Crisp County, Georgia",1967
1634,1500000US130810101003,130810101003,"Block Group 3, Census Tract 101, Crisp County, Georgia",1970
1635,1500000US130810102011,130810102011,"Block Group 1, Census Tract 102.01, Crisp County, Georgia",1982
1636,1500000US130810102012,130810102012,"Block Group 2, Census Tract 102.01, Crisp County, Georgia",1982
1637,1500000US130810102013,130810102013,"Block Group 3, Census Tract 102.01, Crisp County, Georgia",1986
1638,1500000US130810102014,130810102014,"Block Group 4, Census Tract 102.01, Crisp County, Georgia",1970
1639,1500000US130810102021,130810102021,"Block Group 1, Census Tract 102.02, Crisp County, Georgia",1994
1640,1500000US130810102022,130810102022,"Block Group 2, Census Tract 102.02, Crisp County, Georgia",1981
1641,1500000US130810102023,130810102023,"Block Group 3, Census Tract 102.02, Crisp County, Georgia",1982
1642,1500000US130810103001,130810103001,"Block Group 1, Census Tract 103, Crisp County, Georgia",1971
1643,1500000US130810103002,130810103002,"Block Group 2, Census Tract 103, Crisp County, Georgia",1986
1644,1500000US130810103003,130810103003,"Block Group 3, Census Tract 103, Crisp County, Georgia",1971
1645,1500000US130810104001,130810104001,"Block Group 1, Census Tract 104, Crisp County, Georgia",1979
1646,1500000US130810104002,130810104002,"Block Group 2, Census Tract 104, Crisp County, Georgia",1970
1647,1500000US130810104003,130810104003,"Block Group 3, Census Tract 104, Crisp County, Georgia",1956
1648,1500000US130810104004,130810104004,"Block Group 4, Census Tract 104, Crisp County, Georgia",1980
1649,1500000US130810104005,130810104005,"Block Group 5, Census Tract 104, Crisp County, Georgia",1957
1650,1500000US130810105001,130810105001,"Block Group 1, Census Tract 105, Crisp County, Georgia",1971
1651,1500000US130810105002,130810105002,"Block Group 2, Census Tract 105, Crisp County, Georgia",1981
1652,1500000US130830401011,130830401011,"Block Group 1, Census Tract 401.01, Dade County, Georgia",1983
1653,1500000US130830401012,130830401012,"Block Group 2, Census Tract 401.01, Dade County, Georgia",1976
1654,1500000US130830401021,130830401021,"Block Group 1, Census Tract 401.02, Dade County, Georgia",1990
1655,1500000US130830401022,130830401022,"Block Group 2, Census Tract 401.02, Dade County, Georgia",1988
1656,1500000US130830402001,130830402001,"Block Group 1, Census Tract 402, Dade County, Georgia",1987
1657,1500000US130830402002,130830402002,"Block Group 2, Census Tract 402, Dade County, Georgia",1986
1658,1500000US130830403001,130830403001,"Block Group 1, Census Tract 403, Dade County, Georgia",1994
1659,1500000US130830403002,130830403002,"Block Group 2, Census Tract 403, Dade County, Georgia",1985
1660,1500000US130859701001,130859701001,"Block Group 1, Census Tract 9701, Dawson County, Georgia",1987
1661,1500000US130859701002,130859701002,"Block Group 2, Census Tract 9701, Dawson County, Georgia",2002
1662,1500000US130859701003,130859701003,"Block Group 3, Census Tract 9701, Dawson County, Georgia",1997
1663,1500000US130859702011,130859702011,"Block Group 1, Census Tract 9702.01, Dawson County, Georgia",1984
1664,1500000US130859702012,130859702012,"Block Group 2, Census Tract 9702.01, Dawson County, Georgia",1995
1665,1500000US130859702013,130859702013,"Block Group 3, Census Tract 9702.01, Dawson County, Georgia",1999
1666,1500000US130859702014,130859702014,"Block Group 4, Census Tract 9702.01, Dawson County, Georgia",1993
1667,1500000US130859702021,130859702021,"Block Group 1, Census Tract 9702.02, Dawson County, Georgia",1992
1668,1500000US130859702022,130859702022,"Block Group 2, Census Tract 9702.02, Dawson County, Georgia",1993
1669,1500000US130859702023,130859702023,"Block Group 3, Census Tract 9702.02, Dawson County, Georgia",1994
1670,1500000US130879701001,130879701001,"Block Group 1, Census Tract 9701, Decatur County, Georgia",1980
1671,1500000US130879701002,130879701002,"Block Group 2, Census Tract 9701, Decatur County, Georgia",1991
1672,1500000US130879701003,130879701003,"Block Group 3, Census Tract 9701, Decatur County, Georgia",1988
1673,1500000US130879702001,130879702001,"Block Group 1, Census Tract 9702, Decatur County, Georgia",1982
1674,1500000US130879702002,130879702002,"Block Group 2, Census Tract 9702, Decatur County, Georgia",1990
1675,1500000US130879703001,130879703001,"Block Group 1, Census Tract 9703, Decatur County, Georgia",1983
1676,1500000US130879703002,130879703002,"Block Group 2, Census Tract 9703, Decatur County, Georgia",1975
1677,1500000US130879703003,130879703003,"Block Group 3, Census Tract 9703, Decatur County, Georgia",1993
1678,1500000US130879703004,130879703004,"Block Group 4, Census Tract 9703, Decatur County, Georgia",1979
1679,1500000US130879704001,130879704001,"Block Group 1, Census Tract 9704, Decatur County, Georgia",1984
1680,1500000US130879704002,130879704002,"Block Group 2, Census Tract 9704, Decatur County, Georgia",1987
1681,1500000US130879704003,130879704003,"Block Group 3, Census Tract 9704, Decatur County, Georgia",1971
1682,1500000US130879704004,130879704004,"Block Group 4, Census Tract 9704, Decatur County, Georgia",1974
1683,1500000US130879706001,130879706001,"Block Group 1, Census Tract 9706, Decatur County, Georgia",1939-
